path_id,time_step,time,price,pnl,portfolio_value,final_pnl,max_drawdown,sharpe_ratio
0,22,0.44,85.66683,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,23,0.46,86.59533,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,24,0.48,86.7355,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,25,0.5,89.50164,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,26,0.52,92.73205,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,27,0.54,94.260284,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,28,0.56,92.089226,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,29,0.58,92.56888,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,30,0.6,94.13199,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,31,0.62,91.02842,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,32,0.64,93.0366,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,33,0.66,89.98016,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,34,0.68,88.147224,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,35,0.7000000000000001,90.349144,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,36,0.72,96.60041,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,37,0.74,97.6787,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,38,0.76,97.31825,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,39,0.78,93.602844,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,40,0.8,91.791985,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,41,0.8200000000000001,98.831215,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,42,0.84,97.721054,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,43,0.86,101.9612,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,44,0.88,104.06899,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,45,0.9,103.79361,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,46,0.92,102.56598,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,47,0.9400000000000001,101.15458,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,48,0.96,97.48106,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,49,0.98,101.5308,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
0,50,1.0,103.47917,[-80.893555],[9919.106],[-80.893555],[-84.88807279],
1,0,0.0,100.0,[-84.37154174],[9915.62845826],[-77.96973],[-91.53291548],
1,1,0.02,97.83118,[-83.11100154],[9916.88899846],[-77.96973],[-91.53291548],
1,2,0.04,96.66646,[-83.79983125],[9916.20016875],[-77.96973],[-91.53291548],
1,3,0.06,95.151886,[-84.65590779],[9915.34409221],[-77.96973],[-91.53291548],
1,4,0.08,96.74234,[-83.81148949],[9916.18851051],[-77.96973],[-91.53291548],
1,5,0.1,96.2327,[-84.09794135],[9915.90205865],[-77.96973],[-91.53291548],
1,6,0.12,96.32666,[-84.04611312],[9915.95388688],[-77.96973],[-91.53291548],
1,7,0.14,98.47174,[-82.86768875],[9917.13231125],[-77.96973],[-91.53291548],
1,8,0.16,93.56786,[-85.77729571],[9914.22270429],[-77.96973],[-91.53291548],
1,9,0.18,90.8291,[-87.09424542],[9912.90575458],[-77.96973],[-91.53291548],
1,10,0.2,92.13638,[-86.55358117],[9913.44641883],[-77.96973],[-91.53291548],
1,11,0.22,99.98115,[-83.10066562],[9916.89933438],[-77.96973],[-91.53291548],
1,12,0.24,105.11789,[-74.80343414],[9925.19656586],[-77.96973],[-91.53291548],
1,13,0.26,101.08426,[-81.74531107],[9918.25468893],[-77.96973],[-91.53291548],
1,14,0.28,102.59096,[-79.27453903],[9920.72546097],[-77.96973],[-91.53291548],
1,15,0.3,97.88009,[-85.02466115],[9914.97533885],[-77.96973],[-91.53291548],
1,16,0.32,96.93275,[-85.55757836],[9914.44242164],[-77.96973],[-91.53291548],
1,17,0.34,100.02717,[-83.86738415],[9916.13261585],[-77.96973],[-91.53291548],
1,18,0.36,91.846375,[-88.88623803],[9911.11376197],[-77.96973],[-91.53291548],
1,19,0.38,87.47753,[-90.62609322],[9909.37390678],[-77.96973],[-91.53291548],
1,20,0.4,84.24772,[-91.53291548],[9908.46708452],[-77.96973],[-91.53291548],
1,21,0.42,85.95183,[-91.19184521],[9908.80815479],[-77.96973],[-91.53291548],
1,22,0.44,92.02212,[-89.78821899],[9910.21178101],[-77.96973],[-91.53291548],
1,23,0.46,95.82132,[-88.3372405],[9911.6627595],[-77.96973],[-91.53291548],
1,24,0.48,98.539986,[-87.02104514],[9912.97895486],[-77.96973],[-91.53291548],
1,25,0.5,95.18117,[-88.89195623],[9911.10804377],[-77.96973],[-91.53291548],
1,26,0.52,98.94405,[-87.17335552],[9912.82664448],[-77.96973],[-91.53291548],
1,27,0.54,100.03865,[-86.51780103],[9913.48219897],[-77.96973],[-91.53291548],
1,28,0.56,100.37929,[-85.975304],[9914.024696],[-77.96973],[-91.53291548],
1,29,0.58,103.24376,[-81.41487882],[9918.58512118],[-77.96973],[-91.53291548],
1,30,0.6,99.91342,[-86.92033443],[9913.07966557],[-77.96973],[-91.53291548],
1,31,0.62,103.07174,[-82.01117594],[9917.98882406],[-77.96973],[-91.53291548],
1,32,0.64,104.794586,[-79.12484358],[9920.87515642],[-77.96973],[-91.53291548],
1,33,0.66,105.29329,[-78.26675249],[9921.73324751],[-77.96973],[-91.53291548],
1,34,0.68,105.46391,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,35,0.7000000000000001,104.64145,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,36,0.72,100.22485,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,37,0.74,100.236145,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,38,0.76,98.54405,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,39,0.78,94.40927,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,40,0.8,92.10228,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,41,0.8200000000000001,92.28354,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,42,0.84,87.852844,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,43,0.86,85.5702,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,44,0.88,83.70645,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,45,0.9,80.476,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,46,0.92,76.64595,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,47,0.9400000000000001,75.864914,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,48,0.96,75.974686,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,49,0.98,77.11426,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
1,50,1.0,78.18709,[-77.96973],[9922.03],[-77.96973],[-91.53291548],
2,0,0.0,100.0,[-80.95747924],[9919.04252076],[-77.6709],[-80.95747924],
2,1,0.02,98.816444,[-80.32686678],[9919.67313322],[-77.6709],[-80.95747924],
2,2,0.04,101.19682,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,3,0.06,97.7455,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,4,0.08,97.6474,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,5,0.1,94.11714,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,6,0.12,92.78069,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,7,0.14,94.090996,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,8,0.16,91.12575,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,9,0.18,92.10894,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,10,0.2,88.10838,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,11,0.22,90.52106,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,12,0.24,89.42192,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,13,0.26,89.60448,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,14,0.28,88.21604,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,15,0.3,89.48943,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,16,0.32,90.212456,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,17,0.34,87.583176,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,18,0.36,84.041595,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,19,0.38,82.18324,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,20,0.4,80.38285,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,21,0.42,80.31722,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,22,0.44,79.46067,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,23,0.46,78.946266,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,24,0.48,76.38557,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,25,0.5,76.47772,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,26,0.52,74.437454,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,27,0.54,76.00274,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,28,0.56,79.714325,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,29,0.58,78.5184,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,30,0.6,78.6467,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,31,0.62,79.838165,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,32,0.64,79.81537,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,33,0.66,80.12855,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,34,0.68,76.42517,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,35,0.7000000000000001,76.39507,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,36,0.72,73.27989,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,37,0.74,73.69574,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,38,0.76,73.40177,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,39,0.78,74.23371,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,40,0.8,77.20011,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,41,0.8200000000000001,76.31728,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,42,0.84,76.01992,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,43,0.86,74.99862,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,44,0.88,72.95506,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,45,0.9,70.41547,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,46,0.92,69.48174,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,47,0.9400000000000001,70.07816,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,48,0.96,73.981766,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,49,0.98,68.837685,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
2,50,1.0,70.547935,[-77.6709],[9922.329],[-77.6709],[-80.95747924],
3,0,0.0,100.0,[-113.80806517],[9886.19193483],[-38.592773],[-116.55858734],
3,1,0.02,102.2711,[-113.11710773],[9886.88289227],[-38.592773],[-116.55858734],
3,2,0.04,100.217186,[-116.55858734],[9883.44141266],[-38.592773],[-116.55858734],
3,3,0.06,106.800735,[-105.78392897],[9894.21607103],[-38.592773],[-116.55858734],
3,4,0.08,104.88139,[-109.14126435],[9890.85873565],[-38.592773],[-116.55858734],
3,5,0.1,106.33695,[-106.64015714],[9893.35984286],[-38.592773],[-116.55858734],
3,6,0.12,108.613,[-102.67364188],[9897.32635812],[-38.592773],[-116.55858734],
3,7,0.14,106.10399,[-107.13337401],[9892.86662599],[-38.592773],[-116.55858734],
3,8,0.16,104.85865,[-109.29781832],[9890.70218168],[-38.592773],[-116.55858734],
3,9,0.18,103.37439,[-111.84683133],[9888.15316867],[-38.592773],[-116.55858734],
3,10,0.2,109.23483,[-101.94460237],[9898.05539763],[-38.592773],[-116.55858734],
3,11,0.22,113.24639,[-94.76910187],[9905.23089813],[-38.592773],[-116.55858734],
3,12,0.24,110.4607,[-99.90320383],[9900.09679617],[-38.592773],[-116.55858734],
3,13,0.26,111.30755,[-98.37270112],[9901.62729888],[-38.592773],[-116.55858734],
3,14,0.28,113.26758,[-94.80433859],[9905.19566141],[-38.592773],[-116.55858734],
3,15,0.3,111.45414,[-98.154659],[9901.845341],[-38.592773],[-116.55858734],
3,16,0.32,111.877945,[-97.38050394],[9902.61949606],[-38.592773],[-116.55858734],
3,17,0.34,110.426865,[-100.02982749],[9899.97017251],[-38.592773],[-116.55858734],
3,18,0.36,116.65959,[-88.72994158],[9911.27005842],[-38.592773],[-116.55858734],
3,19,0.38,115.59476,[-90.74537468],[9909.25462532],[-38.592773],[-116.55858734],
3,20,0.4,114.32681,[-93.14283145],[9906.85716855],[-38.592773],[-116.55858734],
3,21,0.42,115.45311,[-91.03702461],[9908.96297539],[-38.592773],[-116.55858734],
3,22,0.44,121.166214,[-80.26361936],[9919.73638064],[-38.592773],[-116.55858734],
3,23,0.46,120.828674,[-80.91741347],[9919.08258653],[-38.592773],[-116.55858734],
3,24,0.48,127.31616,[-68.34440372],[9931.65559628],[-38.592773],[-116.55858734],
3,25,0.5,128.39513,[-66.21546484],[9933.78453516],[-38.592773],[-116.55858734],
3,26,0.52,126.660034,[-69.6390693],[9930.3609307],[-38.592773],[-116.55858734],
3,27,0.54,127.04973,[-68.87024655],[9931.12975345],[-38.592773],[-116.55858734],
3,28,0.56,128.97287,[-65.07755782],[9934.92244218],[-38.592773],[-116.55858734],
3,29,0.58,126.00837,[-70.95915456],[9929.04084544],[-38.592773],[-116.55858734],
3,30,0.6,132.00233,[-59.06659203],[9940.93340797],[-38.592773],[-116.55858734],
3,31,0.62,131.35782,[-60.34547075],[9939.65452925],[-38.592773],[-116.55858734],
3,32,0.64,130.53769,[-61.97199692],[9938.02800308],[-38.592773],[-116.55858734],
3,33,0.66,127.31949,[-68.35817411],[9931.64182589],[-38.592773],[-116.55858734],
3,34,0.68,131.10333,[-60.85085832],[9939.14914168],[-38.592773],[-116.55858734],
3,35,0.7000000000000001,138.7865,[-45.52176452],[9954.47823548],[-38.592773],[-116.55858734],
3,36,0.72,140.73616,[-41.63121829],[9958.36878171],[-38.592773],[-116.55858734],
3,37,0.74,142.1719,[-38.76678238],[9961.23321762],[-38.592773],[-116.55858734],
3,38,0.76,135.60881,[-51.86201288],[9948.13798712],[-38.592773],[-116.55858734],
3,39,0.78,139.41945,[-44.2580482],[9955.7419518],[-38.592773],[-116.55858734],
3,40,0.8,139.33276,[-44.43123349],[9955.56876651],[-38.592773],[-116.55858734],
3,41,0.8200000000000001,140.58794,[-41.92717185],[9958.07282815],[-38.592773],[-116.55858734],
3,42,0.84,142.09962,[-38.91098372],[9961.08901628],[-38.592773],[-116.55858734],
3,43,0.86,142.25917,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,44,0.88,134.74525,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,45,0.9,131.6708,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,46,0.92,131.66953,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,47,0.9400000000000001,131.9195,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,48,0.96,133.1281,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,49,0.98,134.86465,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
3,50,1.0,135.51367,[-38.592773],[9961.407],[-38.592773],[-116.55858734],
4,0,0.0,100.0,[-80.00044799],[9919.99955201],[-78.65749287],[-80.00044799],
4,1,0.02,97.96709,[-78.70582654],[9921.29417346],[-78.65749287],[-80.00044799],
4,2,0.04,98.22809,[-78.87204035],[9921.12795965],[-78.65749287],[-80.00044799],
4,3,0.06,99.470276,[-79.66310343],[9920.33689657],[-78.65749287],[-80.00044799],
4,4,0.08,94.16818,[-76.28656777],[9923.71343223],[-78.65749287],[-80.00044799],
4,5,0.1,98.00796,[-78.73185424],[9921.26814576],[-78.65749287],[-80.00044799],
4,6,0.12,98.507385,[-79.04990516],[9920.95009484],[-78.65749287],[-80.00044799],
4,7,0.14,97.59905,[-78.47145098],[9921.52854902],[-78.65749287],[-80.00044799],
4,8,0.16,90.38807,[-73.8792758],[9926.1207242],[-78.65749287],[-80.00044799],
4,9,0.18,88.93464,[-72.95368691],[9927.04631309],[-78.65749287],[-80.00044799],
4,10,0.2,89.040634,[-73.02118789],[9926.97881211],[-78.65749287],[-80.00044799],
4,11,0.22,85.7634,[-70.93414296],[9929.06585704],[-78.65749287],[-80.00044799],
4,12,0.24,88.87346,[-72.91472554],[9927.08527446],[-78.65749287],[-80.00044799],
4,13,0.26,86.682014,[-71.51914658],[9928.48085342],[-78.65749287],[-80.00044799],
4,14,0.28,84.88168,[-70.37264054],[9929.62735946],[-78.65749287],[-80.00044799],
4,15,0.3,85.345634,[-70.66809883],[9929.33190117],[-78.65749287],[-80.00044799],
4,16,0.32,88.824776,[-72.88372261],[9927.11627739],[-78.65749287],[-80.00044799],
4,17,0.34,89.49093,[-73.30794923],[9926.69205077],[-78.65749287],[-80.00044799],
4,18,0.36,86.14455,[-71.17687051],[9928.82312949],[-78.65749287],[-80.00044799],
4,19,0.38,85.31568,[-70.64902384],[9929.35097616],[-78.65749287],[-80.00044799],
4,20,0.4,86.352394,[-71.30923423],[9928.69076577],[-78.65749287],[-80.00044799],
4,21,0.42,83.73154,[-69.64019201],[9930.35980799],[-78.65749287],[-80.00044799],
4,22,0.44,88.12026,[-72.43506679],[9927.56493321],[-78.65749287],[-80.00044799],
4,23,0.46,88.170746,[-72.46721636],[9927.53278364],[-78.65749287],[-80.00044799],
4,24,0.48,91.1653,[-74.37423925],[9925.62576075],[-78.65749287],[-80.00044799],
4,25,0.5,92.149185,[-75.00080847],[9924.99919153],[-78.65749287],[-80.00044799],
4,26,0.52,91.37101,[-74.50524255],[9925.49475745],[-78.65749287],[-80.00044799],
4,27,0.54,92.638016,[-75.31211076],[9924.68788924],[-78.65749287],[-80.00044799],
4,28,0.56,88.94997,[-72.96344791],[9927.03655209],[-78.65749287],[-80.00044799],
4,29,0.58,88.829254,[-72.88657463],[9927.11342537],[-78.65749287],[-80.00044799],
4,30,0.6,91.471535,[-74.56925989],[9925.43074011],[-78.65749287],[-80.00044799],
4,31,0.62,97.312004,[-78.2886498],[9921.7113502],[-78.65749287],[-80.00044799],
4,32,0.64,97.038414,[-78.11441924],[9921.88558076],[-78.65749287],[-80.00044799],
4,33,0.66,98.98648,[-79.35500784],[9920.64499216],[-78.65749287],[-80.00044799],
4,34,0.68,96.74063,[-77.92478197],[9922.07521803],[-78.65749287],[-80.00044799],
4,35,0.7000000000000001,96.94403,[-78.0543131],[9921.9456869],[-78.65749287],[-80.00044799],
4,36,0.72,95.07608,[-76.86474501],[9923.13525499],[-78.65749287],[-80.00044799],
4,37,0.74,92.737045,[-75.3751758],[9924.6248242],[-78.65749287],[-80.00044799],
4,38,0.76,95.502174,[-77.13609476],[9922.86390524],[-78.65749287],[-80.00044799],
4,39,0.78,92.852974,[-75.44900272],[9924.55099728],[-78.65749287],[-80.00044799],
4,40,0.8,89.65259,[-73.41089879],[9926.58910121],[-78.65749287],[-80.00044799],
4,41,0.8200000000000001,87.22634,[-71.86579056],[9928.13420944],[-78.65749287],[-80.00044799],
4,42,0.84,91.04091,[-74.29502411],[9925.70497589],[-78.65749287],[-80.00044799],
4,43,0.86,87.1698,[-71.82978323],[9928.17021677],[-78.65749287],[-80.00044799],
4,44,0.88,86.79199,[-71.58918376],[9928.41081624],[-78.65749287],[-80.00044799],
4,45,0.9,89.08654,[-73.05042228],[9926.94957772],[-78.65749287],[-80.00044799],
4,46,0.92,92.35006,[-75.1287314],[9924.8712686],[-78.65749287],[-80.00044799],
4,47,0.9400000000000001,91.49004,[-74.58104693],[9925.41895307],[-78.65749287],[-80.00044799],
4,48,0.96,93.21533,[-75.67976346],[9924.32023654],[-78.65749287],[-80.00044799],
4,49,0.98,96.82762,[-77.98018009],[9922.01981991],[-78.65749287],[-80.00044799],
4,50,1.0,97.89119,[-78.65749287],[9921.34250713],[-78.65749287],[-80.00044799],
5,0,0.0,100.0,[-109.51997924],[9890.48002076],[-41.003906],[-111.37964971],
5,1,0.02,99.2487,[-109.16635881],[9890.83364119],[-41.003906],[-111.37964971],
5,2,0.04,97.60853,[-110.18198237],[9889.81801763],[-41.003906],[-111.37964971],
5,3,0.06,96.1004,[-111.06412198],[9888.93587802],[-41.003906],[-111.37964971],
5,4,0.08,97.962685,[-110.03727973],[9889.96272027],[-41.003906],[-111.37964971],
5,5,0.1,95.680176,[-111.37964971],[9888.62035029],[-41.003906],[-111.37964971],
5,6,0.12,98.7088,[-109.75135506],[9890.24864494],[-41.003906],[-111.37964971],
5,7,0.14,100.16505,[-108.711927],[9891.288073],[-41.003906],[-111.37964971],
5,8,0.16,98.587975,[-109.86802996],[9890.13197004],[-41.003906],[-111.37964971],
5,9,0.18,100.581535,[-108.10320868],[9891.89679132],[-41.003906],[-111.37964971],
5,10,0.2,101.875626,[-105.98713675],[9894.01286325],[-41.003906],[-111.37964971],
5,11,0.22,103.697586,[-102.96364982],[9897.03635018],[-41.003906],[-111.37964971],
5,12,0.24,103.53995,[-103.23068863],[9896.76931137],[-41.003906],[-111.37964971],
5,13,0.26,107.20954,[-97.0111839],[9902.9888161],[-41.003906],[-111.37964971],
5,14,0.28,102.90953,[-104.57099008],[9895.42900992],[-41.003906],[-111.37964971],
5,15,0.3,106.5958,[-98.38799366],[9901.61200634],[-41.003906],[-111.37964971],
5,16,0.32,108.47342,[-95.10534761],[9904.89465239],[-41.003906],[-111.37964971],
5,17,0.34,111.86909,[-89.05732324],[9910.94267676],[-41.003906],[-111.37964971],
5,18,0.36,113.521515,[-86.02730723],[9913.97269277],[-41.003906],[-111.37964971],
5,19,0.38,114.75548,[-83.73546762],[9916.26453238],[-41.003906],[-111.37964971],
5,20,0.4,114.499176,[-84.2165262],[9915.7834738],[-41.003906],[-111.37964971],
5,21,0.42,118.83235,[-76.09788972],[9923.90211028],[-41.003906],[-111.37964971],
5,22,0.44,119.65928,[-74.51067381],[9925.48932619],[-41.003906],[-111.37964971],
5,23,0.46,125.76659,[-62.79602321],[9937.20397679],[-41.003906],[-111.37964971],
5,24,0.48,124.41007,[-65.46204552],[9934.53795448],[-41.003906],[-111.37964971],
5,25,0.5,125.772896,[-62.78407264],[9937.21592736],[-41.003906],[-111.37964971],
5,26,0.52,120.331894,[-73.47413319],[9926.52586681],[-41.003906],[-111.37964971],
5,27,0.54,116.47193,[-80.9696738],[9919.0303262],[-41.003906],[-111.37964971],
5,28,0.56,116.22308,[-81.44597481],[9918.55402519],[-41.003906],[-111.37964971],
5,29,0.58,118.69963,[-76.71046839],[9923.28953161],[-41.003906],[-111.37964971],
5,30,0.6,124.11626,[-66.20945194],[9933.79054806],[-41.003906],[-111.37964971],
5,31,0.62,120.99745,[-72.36230288],[9927.63769712],[-41.003906],[-111.37964971],
5,32,0.64,117.41553,[-79.38415228],[9920.61584772],[-41.003906],[-111.37964971],
5,33,0.66,117.33513,[-79.53973894],[9920.46026106],[-41.003906],[-111.37964971],
5,34,0.68,122.294914,[-69.92632479],[9930.07367521],[-41.003906],[-111.37964971],
5,35,0.7000000000000001,117.90271,[-78.60343594],[9921.39656406],[-41.003906],[-111.37964971],
5,36,0.72,123.153595,[-68.34183445],[9931.65816555],[-41.003906],[-111.37964971],
5,37,0.74,132.20694,[-50.37882052],[9949.62117948],[-41.003906],[-111.37964971],
5,38,0.76,133.85754,[-47.08074961],[9952.91925039],[-41.003906],[-111.37964971],
5,39,0.78,133.1188,[-48.55646123],[9951.44353877],[-41.003906],[-111.37964971],
5,40,0.8,132.62651,[-49.54007097],[9950.45992903],[-41.003906],[-111.37964971],
5,41,0.8200000000000001,136.89888,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,42,0.84,134.05127,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,43,0.86,126.71403,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,44,0.88,128.67137,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,45,0.9,129.558,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,46,0.92,130.42987,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,47,0.9400000000000001,127.086655,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,48,0.96,127.53285,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,49,0.98,130.93825,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
5,50,1.0,129.2103,[-41.003906],[9958.996],[-41.003906],[-111.37964971],
6,0,0.0,100.0,[-92.42036986],[9907.57963014],[-64.04199],[-94.94984524],
6,1,0.02,95.476494,[-89.6526294],[9910.3473706],[-64.04199],[-94.94984524],
6,2,0.04,99.71965,[-87.34891115],[9912.65108885],[-64.04199],[-94.94984524],
6,3,0.06,102.221146,[-83.55994318],[9916.44005682],[-64.04199],[-94.94984524],
6,4,0.08,99.60749,[-87.53909273],[9912.46090727],[-64.04199],[-94.94984524],
6,5,0.1,96.421646,[-89.51955913],[9910.48044087],[-64.04199],[-94.94984524],
6,6,0.12,101.70131,[-84.89528439],[9915.10471561],[-64.04199],[-94.94984524],
6,7,0.14,100.59662,[-86.72928169],[9913.27071831],[-64.04199],[-94.94984524],
6,8,0.16,101.28546,[-85.60167669],[9914.39832331],[-64.04199],[-94.94984524],
